the_geom,cartodb_id,socrata_id,on_street_name,cross_street_name,date_time,latitude,longitude,borough,zip_code,crash_count,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrian_injured,number_of_pedestrian_killed,number_of_persons_injured,number_of_persons_killed,contributing_factors,vehicle_types
0101000020E6100000F8A57EDE546F52C0B037312427554440,3540330,4742248,SOUTH CONDUIT AVENUE,,2024-07-19 19:05:00+00,40.665257,-73.739555,Queens,11422,1,0,0,1,0,0,0,1,0,"Steering Failure,Unspecified","Sedan,Sedan"
0101000020E61000007EE36BCF2C7552C090BDDEFDF15A4440,3540308,4741877,AUSTIN STREET,,2024-07-20 09:18:00+00,40.71051,-73.83086,Queens,11415,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E610000009336DFFCA7052C0A8E0F08288584440,3540292,4741627,FARMERS BOULEVARD,,2024-07-20 00:00:00+00,40.691666,-73.76239,Queens,11412,1,0,0,1,0,0,0,1,0,"Passing Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Moped"
0101000020E610000048BF7D1D386F52C0C26A2C616D564440,3540287,4741917,232 STREET,,2024-07-20 18:43:00+00,40.675213,-73.7378,Queens,11413,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000001B2AC6F99B6E52C06C21C841095B4440,3540394,4742247,CROSS ISLAND PARKWAY,,2024-07-16 22:10:00+00,40.71122,-73.72827,Queens,,1,0,0,2,0,0,0,2,0,"Passing or Lane Usage Improper,Unspecified","Sedan,Sedan"
0101000020E61000004DA1F31ABB7452C01D2098A3C7594440,3540269,4741878,127 STREET,,2024-07-20 05:20:00+00,40.701405,-73.82392,Queens,11418,1,0,0,1,0,0,0,1,0,"Traffic Control Disregarded,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000F8A57EDE546F52C0B037312427554440,3540388,4742250,SOUTH CONDUIT AVENUE,,2024-07-16 18:20:00+00,40.665257,-73.739555,Queens,11422,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Box Truck"
0101000020E6100000EC51B81E856E52C0E2E47E87A2584440,3540417,4742318,CROSS ISLAND PARKWAY,,2024-07-13 00:04:00+00,40.69246,-73.726875,Queens,,1,0,0,2,0,0,0,2,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000F60B76C3B67B52C0A5BDC11726634440,3540573,4741958,,4-31      27 AVENUE,2024-07-21 12:30:00+00,40.7746,-73.93303,Queens,11102,1,0,0,0,0,1,0,1,0,,Sedan
0101000020E6100000D8D30E7F4D7652C097C5C4E6E35A4440,3538584,4739965,METROPOLITAN AVENUE,,2024-07-13 19:30:00+00,40.71008,-73.84848,Queens,,1,0,0,3,0,0,0,3,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000002315C616827652C031CEDF8442604440,3539329,4741431,GRAND CENTRAL PKWY,,2024-07-16 19:07:00+00,40.75203,-73.85169,Queens,,1,0,0,2,0,0,0,2,0,"Unsafe Speed,Unspecified","Sedan,Sedan"
0101000020E610000088687407B17752C061C3D32B65614440,3540504,4742144,99 STREET,,2024-07-21 09:07:00+00,40.7609,-73.87018,Queens,11369,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000007FC16ED8B67A52C06A85E97B0D614440,3540514,4741931,42 STREET,,2024-07-21 13:00:00+00,40.758224,-73.91741,Queens,11103,1,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Bike,Sedan"
0101000020E61000006AD95A5F247A52C0AED4B32094634440,3540662,4742372,21 AVENUE,,2024-07-17 22:30:00+00,40.777958,-73.90847,Queens,,1,1,0,0,0,0,0,1,0,"View Obstructed/Limited,View Obstructed/Limited","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E6100000696FF085C97652C0306475ABE7604440,3540549,4742362,113 STREET,,2024-07-21 18:50:00+00,40.75707,-73.85605,Queens,11368,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000B8AF03E78C7C52C0734BAB21715F4440,3540482,4742262,,22-44     JACKSON AVENUE,2024-07-21 21:38:00+00,40.74564,-73.9461,Queens,11101,1,0,0,0,0,1,0,1,0,Turning Improperly,Sedan
0101000020E61000005648F949B57952C07381CB63CD5E4440,3540456,4742259,,44-45     64 STREET,2024-07-21 18:49:00+00,40.740643,-73.90169,Queens,11377,1,0,0,0,0,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan
0101000020E610000033164D67276F52C071E2AB1DC5534440,3540521,4741911,253 STREET,,2024-07-21 17:15:00+00,40.654453,-73.73678,Queens,11422,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000004E78C28ED7152C0D2AC6C1FF2564440,3540597,4742478,122 AVENUE,,2024-07-20 17:50:00+00,40.679264,-73.7801,Queens,11434,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000F0DC7BB8E47A52C08869DFDC5F5F4440,3540636,4742367,43 AVENUE,,2024-07-18 16:30:00+00,40.745113,-73.92021,Queens,11104,1,1,0,0,0,0,0,1,0,"Turning Improperly,Unspecified","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E6100000EA78CC40657952C00D37E0F3C3604440,3540442,4742121,,32-15     70 STREET,2024-07-21 00:00:00+00,40.75598,-73.896805,Queens,11370,1,0,0,0,0,1,0,1,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
0101000020E6100000062AE3DF677C52C023A12DE752604440,3540448,4742537,21 STREET,,2024-07-21 18:15:00+00,40.75253,-73.94384,Queens,,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E6100000EDF0D7648D7052C0ACC5A700184D4440,3540449,4741968,ROCKAWAY FREEWAY,,2024-07-21 00:01:00+00,40.602295,-73.75863,Queens,11691,1,0,0,2,0,0,0,2,0,"Traffic Control Disregarded,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000289B7285777352C07024D06053594440,3540538,4742008,97 AVENUE,,2024-07-21 08:00:00+00,40.697857,-73.80417,Queens,11435,1,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way,Failure to Yield Right-of-Way","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E6100000FB743C66A07452C04C89247A19554440,3540566,4741942,BELT PARKWAY,,2024-07-21 10:00:00+00,40.66484,-73.82229,Queens,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified",Motorcycle
0101000020E610000031EBC5504E7252C0CF6BEC12D54B4440,3540588,4741962,BEACH 56 STREET,,2024-07-21 01:12:00+00,40.59244,-73.78603,Queens,11692,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Pick-up Truck,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D0ED258DD17252C0FB90B75CFD604440,3540555,4742051,NORTHERN BOULEVARD,,2024-07-21 17:50:00+00,40.757732,-73.79404,Queens,11358,1,0,0,3,0,0,0,3,0,"Passing or Lane Usage Improper,Unspecified","Sedan,Sedan"
0101000020E6100000BCAE5FB01B7452C043CBBA7F2C5A4440,3540684,4742528,,139-29    HILLSIDE AVENUE,2024-07-14 17:43:00+00,40.704483,-73.81419,Queens,11435,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Motorcycle,Sedan"
0101000020E6100000E1455F419A7452C031992A1895644440,3540702,4742540,15 AVENUE,,2024-07-11 16:30:00+00,40.7858,-73.821915,Queens,11357,1,0,0,0,0,1,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000000CCD751A697552C0DAFE959526614440,3540581,4742054,COLLEGE POINT BOULEVARD,,2024-07-21 13:41:00+00,40.75899,-73.83454,Queens,11354,1,0,0,2,0,0,0,2,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Van"
0101000020E6100000AA0EB9196E7052C0F6B4C35F93554440,3540602,4742354,143 AVENUE,,2024-07-20 10:52:00+00,40.66856,-73.75672,Queens,11413,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E61000004704E3E0D26F52C0C85BAE7E6C5A4440,3540445,4742234,209 PLACE,,2024-07-21 17:59:00+00,40.706436,-73.747246,Queens,11429,1,0,0,3,0,0,0,3,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000E700C11C3D7052C0FEEDB25F775A4440,3540705,4742480,HOLLIS AVENUE,,2024-07-09 23:15:00+00,40.706768,-73.75373,Queens,,1,0,0,1,0,0,0,2,0,"Passing Too Closely,Unspecified","Sedan,E-Scooter"
0101000020E61000009C508880437152C098C3EE3B86574440,3540704,4742494,BAISLEY BOULEVARD,,2024-07-10 11:38:00+00,40.683784,-73.769745,Queens,11434,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E61000004DBED9E6C67052C059A65F22DE5A4440,3540508,4742001,100 AVENUE,,2024-07-21 08:06:00+00,40.709904,-73.76214,Queens,11423,1,0,0,2,0,0,0,2,0,"View Obstructed/Limited,View Obstructed/Limited,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000001E1B81785D7552C0E509849D625D4440,3540495,4742374,VAN WYCK EXPWY,,2024-07-21 16:44:00+00,40.729572,-73.83383,Queens,,1,0,0,2,0,0,0,2,0,"Other Vehicular,Unspecified","Tractor Truck Diesel,Sedan"
0101000020E61000009E245D33F97252C02F89B3226A5E4440,3540546,4741887,,61-40     173 STREET,2024-07-21 19:18:00+00,40.737614,-73.79646,Queens,11365,1,0,0,0,0,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pick-up Truck
0101000020E610000045F0BF95EC7652C04277499C155B4440,3540543,4742098,METROPOLITAN AVENUE,,2024-07-21 14:00:00+00,40.711597,-73.85819,Queens,11374,1,0,0,1,0,0,0,1,0,"Other Vehicular,Other Vehicular","Sedan,Moped"
0101000020E61000005534D6FECE7452C07D224F92AE554440,3540541,4741945,115 STREET,,2024-07-21 14:45:00+00,40.66939,-73.825134,Queens,11420,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified,Unspecified","Sedan,Sedan,Sedan"
0101000020E610000087E123624A7652C0637FD93D794A4440,3540527,4741894,BEACH 126 STREET,,2024-07-21 01:10:00+00,40.581825,-73.84829,Queens,11694,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E61000004F401361C37552C0C8D3F20357574440,3540498,4741643,,103-53    101 STREET,2024-07-21 03:35:00+00,40.682343,-73.84005,Queens,11417,1,0,0,2,0,0,0,2,0,"Driver Inexperience,Unspecified","Sedan,Sedan"
0101000020E610000037E0F3C3087552C07500C45DBD564440,3540472,4741950,,110-00    ROCKAWAY BOULEVARD,2024-07-21 02:30:00+00,40.677654,-73.82866,Queens,11420,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Sedan"
0101000020E61000005FB532E1977552C0FB96395D16534440,3540484,4741978,CROSS BAY BOULEVARD,,2024-07-21 00:00:00+00,40.64912,-73.837395,Queens,11414,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Station Wagon/Sport Utility Vehicle,Moped"
0101000020E6100000261AA4E0297252C05EA27A6B60634440,3540918,4742811,,208-11    26 AVENUE,2024-07-19 14:53:00+00,40.77638,-73.783806,Queens,11360,1,0,0,0,0,1,0,1,0,Backing Unsafely,Sedan
0101000020E61000007E52EDD3F17452C0CA8B4CC0AF594440,3540731,4742347,123 STREET,,2024-07-22 14:13:00+00,40.700676,-73.82726,Queens,,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E6100000C0CFB870207652C0755776C1E05E4440,3540840,4742091,GRAND CENTRAL PKWY,,2024-07-22 01:55:00+00,40.741234,-73.84573,Queens,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E6100000D55B035B257652C0D15B3CBCE75E4440,3540793,4742368,GRAND CENTRAL PKWY,,2024-07-22 16:50:00+00,40.741447,-73.84603,Queens,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Following Too Closely","Station Wagon/Sport Utility Vehicle,Motorcycle"
0101000020E6100000B9C2BB5CC47752C07D96E7C1DD5F4440,3540881,4742785,95 STREET,,2024-07-21 04:45:00+00,40.748955,-73.87136,Queens,,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified,Unspecified","Taxi,Sedan,Sedan"
0101000020E61000004BE9995E627852C0E78D93C2BC5F4440,3540915,4742779,,85-01     ROOSEVELT AVENUE,2024-07-19 02:04:00+00,40.747948,-73.881004,Queens,11372,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Taxi,Sedan"
0101000020E6100000B9DFA128D07752C00135B56CAD5F4440,3540762,4742089,94 STREET,,2024-07-22 01:09:00+00,40.74748,-73.87208,Queens,11373,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Bike"
0101000020E610000047E6913F187352C01A8BA6B393554440,3540935,4742730,134 AVENUE,,2024-07-18 23:00:00+00,40.66857,-73.798355,Queens,11436,1,0,0,2,0,0,0,2,0,"Unsafe Speed,Unspecified","Taxi,Station Wagon/Sport Utility Vehicle"
0101000020E6100000C80C54C6BF7152C02E20B41EBE5A4440,3540961,4742642,183 STREET,,2024-07-15 10:00:00+00,40.708927,-73.77733,Queens,11423,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Bike"
0101000020E61000007EA99F37157752C0B6679604A8614440,3540752,4742128,GRAND CENTRAL PKWY,,2024-07-22 00:25:00+00,40.76294,-73.86067,Queens,,1,0,0,2,0,0,0,2,0,"Reaction to Uninvolved Vehicle,Driver Inattention/Distraction","Taxi,Taxi"
0101000020E61000006B9A779CA27752C0240ED940BA5C4440,3540732,4742385,WOODHAVEN BOULEVARD,,2024-07-22 18:57:00+00,40.724434,-73.8693,Queens,11374,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Sedan"
0101000020E6100000A9BC1DE1B47952C037C2A2224E614440,3540749,4742267,BROOKLYN QUEENS EXPRESSWAY,,2024-07-22 20:48:00+00,40.760197,-73.901665,Queens,,1,0,0,2,0,0,0,2,0,Lost Consciousness,Taxi
0101000020E61000009CA223B9FC7752C098F90E7EE25E4440,3540859,4742090,90 STREET,,2024-07-22 00:53:00+00,40.741287,-73.8748,Queens,11373,1,2,0,0,0,0,0,2,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Bike"
0101000020E6100000DB166536C87452C0FD4AE7C3B3604440,3540953,4742823,FRANKLIN AVENUE,,2024-07-16 22:05:00+00,40.755486,-73.82472,Queens,11355,1,0,0,1,0,0,0,1,0,"Passing Too Closely,Following Too Closely","Pick-up Truck,Sedan"
0101000020E6100000A73FFB91227052C03123BC3D08554440,3540887,4742683,144 AVENUE,,2024-07-21 03:25:00+00,40.664314,-73.75211,Queens,11413,1,0,0,4,0,0,0,4,0,"Traffic Control Disregarded,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000008F1A13622E7352C082397AFCDE564440,3540982,4742737,FOCH BOULEVARD,,2024-07-07 03:50:00+00,40.67868,-73.799706,Queens,11436,1,0,0,2,0,0,0,2,0,"Passing or Lane Usage Improper,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000002D78D157907452C0003620425C574440,3540814,4742548,109 AVENUE,,2024-07-22 21:00:00+00,40.682503,-73.82131,Queens,11420,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E6100000B2D7BB3FDE7252C014967840D9624440,3540988,4742820,170 STREET,,2024-07-01 22:00:00+00,40.772255,-73.794815,Queens,11358,1,1,0,0,0,0,0,1,0,"View Obstructed/Limited,Unspecified","Sedan,Bike"
0101000020E61000005E85949F547552C00118CFA0A1614440,3540868,4742068,PRINCE STREET,,2024-07-22 04:36:00+00,40.762745,-73.83329,Queens,11354,1,0,0,2,0,0,0,2,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000E6CB0BB08F6E52C00400C79E3D594440,3540784,4742249,CROSS ISLAND PARKWAY,,2024-07-22 00:30:00+00,40.697193,-73.72752,Queens,,1,0,0,2,0,0,0,2,0,"Unsafe Lane Changing,Unspecified","Sedan,Sedan"
0101000020E61000008BFD65F7E46F52C0A5A14621C9584440,3540965,4742732,,118-35    203 STREET,2024-07-14 19:17:00+00,40.693638,-73.74835,Queens,11412,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Sedan"
0101000020E610000048FE60E0B97452C05001309E415B4440,3540741,4742108,VANWYCK EXPRESSWAY,,2024-07-22 09:00:00+00,40.71294,-73.823845,Queens,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified",Sedan
0101000020E61000002B4D4A41B77052C0417DCB9C2E574440,3540898,4742716,FARMERS BOULEVARD,,2024-07-20 19:00:00+00,40.68111,-73.761185,Queens,11434,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Motorcycle"
0101000020E610000062F3716DA87452C0A1F31ABB445D4440,3540842,4742213,70 ROAD,,2024-07-22 18:59:00+00,40.72866,-73.82278,Queens,11367,1,0,0,3,0,0,0,3,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000096E7C1DD597B52C0D4B7CCE9B2604440,3541210,4742890,34 STREET,,2024-07-17 21:48:00+00,40.75546,-73.92736,Queens,11106,1,0,0,0,0,1,0,1,0,Pavement Slippery,Moped
0101000020E6100000CAE02879757452C08DD13AAA9A5C4440,3541038,4742435,,144-37    75 ROAD,2024-07-23 08:20:00+00,40.72347,-73.81967,Queens,11367,1,0,0,0,0,1,0,1,0,Unspecified,Sedan
0101000020E61000009C508880437952C0DB334B02D45C4440,3541180,4742920,LONG ISLAND EXPRESSWAY,,2024-07-20 00:47:00+00,40.72522,-73.894745,Queens,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Taxi,Station Wagon/Sport Utility Vehicle"
0101000020E610000070EB6E9EEA7652C0F9A067B3EA5F4440,3541227,4743023,108 STREET,,2024-07-04 22:40:00+00,40.74935,-73.85807,Queens,11368,1,0,0,0,0,1,0,1,0,Unspecified,Sedan
0101000020E61000006094A0BFD07B52C0FB05BB61DB5E4440,3541140,4743044,,31-81     48 AVENUE,2024-07-22 23:36:00+00,40.74107,-73.934616,Queens,11101,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified",Bike
0101000020E6100000F3C81F0C3C7752C07636E49F19584440,3541024,4743049,,89-18     78 STREET,2024-07-23 08:20:00+00,40.688282,-73.86304,Queens,11421,1,0,0,0,0,1,0,1,0,"Passing or Lane Usage Improper,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000423EE8D9AC7452C0ED647094BC4A4440,3541008,4742448,ROCKAWAY BEACH BOULEVARD,,2024-07-23 01:00:00+00,40.58388,-73.82305,Queens,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Motorscooter,Station Wagon/Sport Utility Vehicle"
0101000020E6100000016A6AD95A7752C0529ACDE3305A4440,3541153,4742929,,78-41     84 STREET,2024-07-22 14:42:00+00,40.704617,-73.86492,Queens,11385,1,0,0,1,0,0,0,1,0,Alcohol Involvement,Sedan
0101000020E6100000F2EA1C03B27552C099D53BDC0E614440,3541136,4742422,VAN WYCK EXPWY,,2024-07-23 08:30:00+00,40.758266,-73.83899,Queens,,1,0,0,2,0,0,0,2,0,"Following Too Closely,Unspecified","Pick-up Truck,Box Truck"
0101000020E610000030293E3E217952C00D71AC8BDB5C4440,3541009,4742953,LONG ISLAND EXPRESSWAY,,2024-07-23 08:44:00+00,40.72545,-73.892654,Queens,,1,0,0,2,0,0,0,2,0,"Following Too Closely,Unspecified","Sedan,Flat Bed"
0101000020E6100000772D211FF47352C0C4B2994352554440,3541031,4742549,BELT PARKWAY,,2024-07-23 17:29:00+00,40.666573,-73.811775,Queens,,1,0,0,2,0,0,0,2,0,"Aggressive Driving/Road Rage,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000003E95D39E927B52C08A1F63EE5A5E4440,3541113,4742384,BORDEN AVENUE,,2024-07-23 09:38:00+00,40.73715,-73.930824,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000B020CD58346F52C09A0B5C1E6B564440,3541060,4742682,,232-17    MERRICK BOULEVARD,2024-07-23 13:30:00+00,40.675144,-73.73757,Queens,11413,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E6100000B5FD2B2B4D7652C0C2120F289B5A4440,3541093,4742888,JACKIE ROBINSON PKWY,,2024-07-23 21:30:00+00,40.70786,-73.84846,Queens,,1,0,0,3,0,0,0,3,0,"Unsafe Speed,Unspecified,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000011DF89592F7252C097715303CD4B4440,3541082,4742431,BEACH 54 STREET,,2024-07-23 07:29:00+00,40.592194,-73.78414,Queens,11691,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Van"
0101000020E61000008FAA2688BA7152C05B423EE8D9644440,3541124,4742343,CROSS ISLAND PARKWAY,,2024-07-23 01:50:00+00,40.7879,-73.77701,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E6100000DE3CD521377352C0706072A3C8584440,3541066,4742631,,107-43    SUTPHIN BOULEVARD,2024-07-23 10:50:00+00,40.693623,-73.80024,Queens,11435,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Failure to Yield Right-of-Way","Station Wagon/Sport Utility Vehicle,Motorcycle"
0101000020E610000048C49448A27152C0B5C2F4BD86544440,3536111,4737956,NASSAU EXPRESSWAY,,2024-07-01 23:09:00+00,40.660362,-73.77553,Queens,,1,0,0,3,0,0,0,3,0,"Passing Too Closely,Passing Too Closely,Unspecified,Unspecified,Unspecified","Sedan,Sedan,Sedan,Sedan,Box Truck"
0101000020E6100000B6DAC35E287652C09F9273620F5F4440,3541339,4743437,GRAND CENTRAL PKWY,,2024-07-26 06:15:00+00,40.742657,-73.846214,Queens,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Motorcycle"
0101000020E6100000A18499B67F7952C0895E46B1DC5E4440,3541380,4743061,BROOKLYN QUEENS EXPRESSWAY,,2024-07-26 02:18:00+00,40.74111,-73.89842,Queens,,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E610000043E38920CE7B52C0B1BFEC9E3C604440,3541685,4743254,,30-25     40 AVENUE,2024-07-23 12:20:00+00,40.75185,-73.934456,Queens,11101,1,0,0,0,0,1,0,1,0,"Passing or Lane Usage Improper,Unspecified","Sedan,Moped"
0101000020E6100000D3139678407352C021020EA14A554440,3541221,4743076,BELT PARKWAY,,2024-07-12 00:59:00+00,40.66634,-73.80081,Queens,,1,0,0,4,0,0,0,4,0,"Following Too Closely,Unspecified,Unspecified,Unspecified","Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000007D789620237852C00B7E1B62BC624440,3541263,4743567,GRAND CENTRAL PKWY,,2024-07-26 00:00:00+00,40.771374,-73.877144,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E610000072DC291DAC7552C01EF98381E7604440,3541675,4742638,VAN WYCK EXPWY,,2024-07-24 09:30:00+00,40.757065,-73.83863,Queens,,1,0,0,2,0,0,0,2,0,"Unspecified,Unspecified","Tractor Truck Diesel,Sedan"
0101000020E6100000D122DBF97E7A52C00951BEA085624440,3541738,4743639,GRAND CENTRAL PKWY,,2024-07-22 02:30:00+00,40.769703,-73.914,Queens,,1,0,0,3,0,0,0,3,0,"Following Too Closely,Unspecified,Unspecified","Sedan,Sedan"
0101000020E61000001C9947FE607A52C0793F6EBF7C624440,3541532,4743258,GRAND CENTRAL PKWY,,2024-07-25 08:42:00+00,40.769432,-73.91217,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Flat Bed"
0101000020E61000000A2DEBFEB17A52C0D847A7AE7C624440,3541720,4743256,,25-75     33 STREET,2024-07-22 16:00:00+00,40.76943,-73.917114,Queens,11102,1,1,0,0,0,0,0,1,0,Unspecified,Bike
0101000020E6100000CC7F48BF7D7B52C038A1100187604440,3541800,4743644,37 AVENUE,,2024-07-18 01:54:00+00,40.75412,-73.92955,Queens,11106,1,0,0,1,0,0,0,1,0,"Traffic Control Disregarded,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000999EB0C4037452C00C21E7FD7F584440,3541755,4743324,LIBERTY AVENUE,,2024-07-21 03:30:00+00,40.691406,-73.81273,Queens,11419,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000E3C798BB967052C0E57E87A240554440,3541431,4742939,BELT PARKWAY,,2024-07-25 11:45:00+00,40.666035,-73.7592,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000052448655BC7152C022FC8BA031574440,3541725,4743271,,120-36    167 STREET,2024-07-22 01:45:00+00,40.681202,-73.77712,Queens,11434,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000C8EF6DFAB37552C0F5B9DA8AFD614440,3541721,4743235,VAN WYCK EXPWY,,2024-07-22 19:50:00+00,40.76555,-73.83911,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unsafe Speed,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000018265305A36E52C0704221020E574440,3541376,4743221,LAURELTON PARKWAY,,2024-07-26 00:30:00+00,40.680115,-73.7287,Queens,,1,0,0,3,0,0,0,3,0,"Following Too Closely,Following Too Closely,Unspecified","Sedan,Sedan,Sedan"
